,startTime,endTime,Fossil Gas,Hydro Water Reservoir,Nuclear,Other,Solar,Wind Onshore,renewableTotal,renewableTotalWS,nonRenewableTotal,total,percentRenewable,percentRenewableWS
1370,2022-07-28 02:00:00,2022-07-28 03:00:00,0.0,5079.0,5464.0,396.0,0.0,4639.0,9718.0,4639.0,5860.0,15578.0,62,30
1371,2022-07-28 03:00:00,2022-07-28 04:00:00,0.0,5484.0,5466.0,399.0,7.0,4420.0,9911.0,4427.0,5865.0,15776.0,63,28
1372,2022-07-28 04:00:00,2022-07-28 05:00:00,0.0,6330.0,5465.0,434.0,47.0,3954.0,10331.0,4001.0,5899.0,16230.0,64,25
1373,2022-07-28 05:00:00,2022-07-28 06:00:00,0.0,7198.0,5465.0,482.0,148.0,3480.0,10826.0,3628.0,5947.0,16773.0,65,22
1374,2022-07-28 06:00:00,2022-07-28 07:00:00,0.0,7567.0,5463.0,525.0,270.0,3053.0,10890.0,3323.0,5988.0,16878.0,65,20
1375,2022-07-28 07:00:00,2022-07-28 08:00:00,0.0,7830.0,5456.0,552.0,409.0,2837.0,11076.0,3246.0,6008.0,17084.0,65,19
1376,2022-07-28 08:00:00,2022-07-28 09:00:00,0.0,8162.0,5451.0,572.0,527.0,2470.0,11159.0,2997.0,6023.0,17182.0,65,17
1377,2022-07-28 09:00:00,2022-07-28 10:00:00,0.0,8362.0,5438.0,559.0,607.0,2172.0,11141.0,2779.0,5997.0,17138.0,65,16
1378,2022-07-28 10:00:00,2022-07-28 11:00:00,0.0,8719.0,5431.0,570.0,634.0,1900.0,11253.0,2534.0,6001.0,17254.0,65,15
1379,2022-07-28 11:00:00,2022-07-28 12:00:00,0.0,8930.0,5421.0,562.0,630.0,1715.0,11275.0,2345.0,5983.0,17258.0,65,14
1380,2022-07-28 12:00:00,2022-07-28 13:00:00,0.0,9087.0,5420.0,551.0,591.0,1551.0,11229.0,2142.0,5971.0,17200.0,65,12
1381,2022-07-28 13:00:00,2022-07-28 14:00:00,0.0,9253.0,5425.0,535.0,532.0,1456.0,11241.0,1988.0,5960.0,17201.0,65,12
1382,2022-07-28 14:00:00,2022-07-28 15:00:00,0.0,9270.0,5426.0,522.0,423.0,1342.0,11035.0,1765.0,5948.0,16983.0,65,10
1383,2022-07-28 15:00:00,2022-07-28 16:00:00,0.0,9376.0,5431.0,500.0,294.0,1202.0,10872.0,1496.0,5931.0,16803.0,65,9
1384,2022-07-28 16:00:00,2022-07-28 17:00:00,0.0,9641.0,5428.0,481.0,168.0,1042.0,10851.0,1210.0,5909.0,16760.0,65,7
1385,2022-07-28 17:00:00,2022-07-28 18:00:00,0.0,9680.0,5426.0,464.0,67.0,916.0,10663.0,983.0,5890.0,16553.0,64,6
1386,2022-07-28 18:00:00,2022-07-28 19:00:00,0.0,9676.0,5430.0,432.0,11.0,976.0,10663.0,987.0,5862.0,16525.0,65,6
1387,2022-07-28 19:00:00,2022-07-28 20:00:00,0.0,9495.0,5428.0,424.0,0.0,1081.0,10576.0,1081.0,5852.0,16428.0,64,7
1388,2022-07-28 20:00:00,2022-07-28 21:00:00,0.0,9241.0,5421.0,416.0,0.0,1338.0,10579.0,1338.0,5837.0,16416.0,64,8
1389,2022-07-28 21:00:00,2022-07-28 22:00:00,0.0,8950.0,5457.0,408.0,0.0,1502.0,10452.0,1502.0,5865.0,16317.0,64,9
1390,2022-07-28 22:00:00,2022-07-28 23:00:00,0.0,8792.0,5445.0,392.0,0.0,1572.0,10364.0,1572.0,5837.0,16201.0,64,10
1391,2022-07-28 23:00:00,2022-07-29 00:00:00,0.0,8581.0,5447.0,390.0,0.0,1565.0,10146.0,1565.0,5837.0,15983.0,63,10
1392,2022-07-29 00:00:00,2022-07-29 01:00:00,0.0,8427.0,5449.0,385.0,0.0,1447.0,9874.0,1447.0,5834.0,15708.0,63,9
1393,2022-07-29 01:00:00,2022-07-29 02:00:00,0.0,8365.0,5449.0,384.0,0.0,1372.0,9737.0,1372.0,5833.0,15570.0,63,9
1394,2022-07-29 02:00:00,2022-07-29 03:00:00,0.0,8391.0,5452.0,388.0,0.0,1270.0,9661.0,1270.0,5840.0,15501.0,62,8
1395,2022-07-29 03:00:00,2022-07-29 04:00:00,0.0,8827.0,5450.0,390.0,6.0,1020.0,9853.0,1026.0,5840.0,15693.0,63,7
1396,2022-07-29 04:00:00,2022-07-29 05:00:00,0.0,9291.0,5446.0,430.0,47.0,719.0,10057.0,766.0,5876.0,15933.0,63,5
1397,2022-07-29 05:00:00,2022-07-29 06:00:00,0.0,9861.0,5442.0,461.0,148.0,448.0,10457.0,596.0,5903.0,16360.0,64,4
1398,2022-07-29 06:00:00,2022-07-29 07:00:00,0.0,10103.0,5445.0,493.0,275.0,353.0,10731.0,628.0,5938.0,16669.0,64,4
1399,2022-07-29 07:00:00,2022-07-29 08:00:00,0.0,10182.0,5435.0,524.0,424.0,352.0,10958.0,776.0,5959.0,16917.0,65,5
1400,2022-07-29 08:00:00,2022-07-29 09:00:00,0.0,10164.0,5425.0,524.0,548.0,367.0,11079.0,915.0,5949.0,17028.0,65,5
1401,2022-07-29 09:00:00,2022-07-29 10:00:00,0.0,10194.0,5422.0,549.0,601.0,383.0,11178.0,984.0,5971.0,17149.0,65,6
1402,2022-07-29 10:00:00,2022-07-29 11:00:00,0.0,10228.0,5419.0,545.0,623.0,364.0,11215.0,987.0,5964.0,17179.0,65,6
1403,2022-07-29 11:00:00,2022-07-29 12:00:00,0.0,10324.0,5415.0,542.0,604.0,377.0,11305.0,981.0,5957.0,17262.0,65,6
1404,2022-07-29 12:00:00,2022-07-29 13:00:00,0.0,10341.0,5411.0,517.0,566.0,378.0,11285.0,944.0,5928.0,17213.0,66,5
1405,2022-07-29 13:00:00,2022-07-29 14:00:00,0.0,10366.0,5410.0,504.0,495.0,388.0,11249.0,883.0,5914.0,17163.0,66,5
1406,2022-07-29 14:00:00,2022-07-29 15:00:00,0.0,10535.0,5413.0,492.0,389.0,406.0,11330.0,795.0,5905.0,17235.0,66,5
1407,2022-07-29 15:00:00,2022-07-29 16:00:00,0.0,10523.0,5417.0,470.0,271.0,375.0,11169.0,646.0,5887.0,17056.0,65,4
1408,2022-07-29 16:00:00,2022-07-29 17:00:00,0.0,10530.0,5417.0,451.0,151.0,338.0,11019.0,489.0,5868.0,16887.0,65,3
1409,2022-07-29 17:00:00,2022-07-29 18:00:00,0.0,10403.0,5417.0,444.0,61.0,376.0,10840.0,437.0,5861.0,16701.0,65,3
1410,2022-07-29 18:00:00,2022-07-29 19:00:00,0.0,10120.0,5419.0,420.0,9.0,514.0,10643.0,523.0,5839.0,16482.0,65,3
1411,2022-07-29 19:00:00,2022-07-29 20:00:00,0.0,10015.0,5421.0,407.0,0.0,685.0,10700.0,685.0,5828.0,16528.0,65,4
1412,2022-07-29 20:00:00,2022-07-29 21:00:00,0.0,9772.0,5420.0,408.0,0.0,873.0,10645.0,873.0,5828.0,16473.0,65,5
1413,2022-07-29 21:00:00,2022-07-29 22:00:00,0.0,9497.0,5455.0,387.0,0.0,956.0,10453.0,956.0,5842.0,16295.0,64,6
1414,2022-07-29 22:00:00,2022-07-29 23:00:00,0.0,9028.0,5430.0,397.0,0.0,961.0,9989.0,961.0,5827.0,15816.0,63,6
1415,2022-07-29 23:00:00,2022-07-30 00:00:00,0.0,8738.0,5432.0,390.0,0.0,974.0,9712.0,974.0,5822.0,15534.0,63,6
1416,2022-07-30 00:00:00,2022-07-30 01:00:00,0.0,8517.0,5430.0,393.0,0.0,992.0,9509.0,992.0,5823.0,15332.0,62,6
1417,2022-07-30 01:00:00,2022-07-30 02:00:00,0.0,8411.0,5427.0,393.0,0.0,938.0,9349.0,938.0,5820.0,15169.0,62,6
1418,2022-07-30 02:00:00,2022-07-30 03:00:00,0.0,8395.0,5439.0,394.0,0.0,910.0,9305.0,910.0,5833.0,15138.0,61,6
1419,2022-07-30 03:00:00,2022-07-30 04:00:00,0.0,8496.0,5430.0,399.0,4.0,840.0,9340.0,844.0,5829.0,15169.0,62,6
1420,2022-07-30 04:00:00,2022-07-30 05:00:00,0.0,8697.0,5428.0,409.0,37.0,690.0,9424.0,727.0,5837.0,15261.0,62,5
1421,2022-07-30 05:00:00,2022-07-30 06:00:00,0.0,9098.0,5422.0,443.0,130.0,534.0,9762.0,664.0,5865.0,15627.0,62,4
1422,2022-07-30 06:00:00,2022-07-30 07:00:00,0.0,9585.0,5420.0,491.0,256.0,439.0,10280.0,695.0,5911.0,16191.0,63,4
1423,2022-07-30 07:00:00,2022-07-30 08:00:00,0.0,9756.0,5419.0,514.0,400.0,445.0,10601.0,845.0,5933.0,16534.0,64,5
1424,2022-07-30 08:00:00,2022-07-30 09:00:00,0.0,9722.0,5418.0,524.0,522.0,487.0,10731.0,1009.0,5942.0,16673.0,64,6
1425,2022-07-30 09:00:00,2022-07-30 10:00:00,0.0,9775.0,5416.0,545.0,603.0,553.0,10931.0,1156.0,5961.0,16892.0,65,7
1426,2022-07-30 10:00:00,2022-07-30 11:00:00,0.0,9838.0,5410.0,545.0,637.0,605.0,11080.0,1242.0,5955.0,17035.0,65,7
1427,2022-07-30 11:00:00,2022-07-30 12:00:00,0.0,9754.0,5409.0,537.0,631.0,679.0,11064.0,1310.0,5946.0,17010.0,65,8
1428,2022-07-30 12:00:00,2022-07-30 13:00:00,0.0,9739.0,5408.0,535.0,589.0,718.0,11046.0,1307.0,5943.0,16989.0,65,8
1429,2022-07-30 13:00:00,2022-07-30 14:00:00,0.0,9751.0,5387.0,520.0,514.0,767.0,11032.0,1281.0,5907.0,16939.0,65,8
1430,2022-07-30 14:00:00,2022-07-30 15:00:00,0.0,9868.0,5361.0,526.0,405.0,791.0,11064.0,1196.0,5887.0,16951.0,65,7
1431,2022-07-30 15:00:00,2022-07-30 16:00:00,0.0,9918.0,5377.0,506.0,274.0,808.0,11000.0,1082.0,5883.0,16883.0,65,6
1432,2022-07-30 16:00:00,2022-07-30 17:00:00,0.0,9896.0,5399.0,484.0,154.0,827.0,10877.0,981.0,5883.0,16760.0,65,6
1433,2022-07-30 17:00:00,2022-07-30 18:00:00,0.0,9812.0,5404.0,465.0,56.0,905.0,10773.0,961.0,5869.0,16642.0,65,6
1434,2022-07-30 18:00:00,2022-07-30 19:00:00,0.0,9586.0,5406.0,439.0,9.0,1112.0,10707.0,1121.0,5845.0,16552.0,65,7
1435,2022-07-30 19:00:00,2022-07-30 20:00:00,0.0,9316.0,5407.0,434.0,0.0,1427.0,10743.0,1427.0,5841.0,16584.0,65,9
1436,2022-07-30 20:00:00,2022-07-30 21:00:00,0.0,8880.0,5409.0,427.0,0.0,1743.0,10623.0,1743.0,5836.0,16459.0,65,11
1437,2022-07-30 21:00:00,2022-07-30 22:00:00,0.0,8642.0,5440.0,425.0,0.0,1876.0,10518.0,1876.0,5865.0,16383.0,64,11
1438,2022-07-30 22:00:00,2022-07-30 23:00:00,0.0,8455.0,5402.0,431.0,0.0,1783.0,10238.0,1783.0,5833.0,16071.0,64,11
1439,2022-07-30 23:00:00,2022-07-31 00:00:00,0.0,8294.0,5398.0,428.0,0.0,1773.0,10067.0,1773.0,5826.0,15893.0,63,11
1440,2022-07-31 00:00:00,2022-07-31 01:00:00,0.0,8243.0,5399.0,428.0,0.0,1771.0,10014.0,1771.0,5827.0,15841.0,63,11
1441,2022-07-31 01:00:00,2022-07-31 02:00:00,0.0,8116.0,5397.0,425.0,0.0,1727.0,9843.0,1727.0,5822.0,15665.0,63,11
1442,2022-07-31 02:00:00,2022-07-31 03:00:00,0.0,8044.0,5397.0,420.0,0.0,1721.0,9765.0,1721.0,5817.0,15582.0,63,11
1443,2022-07-31 03:00:00,2022-07-31 04:00:00,0.0,8056.0,5474.0,427.0,4.0,1563.0,9623.0,1567.0,5901.0,15524.0,62,10
1444,2022-07-31 04:00:00,2022-07-31 05:00:00,0.0,8231.0,5549.0,445.0,35.0,1357.0,9623.0,1392.0,5994.0,15617.0,62,9
1445,2022-07-31 05:00:00,2022-07-31 06:00:00,0.0,8739.0,5548.0,471.0,110.0,1028.0,9877.0,1138.0,6019.0,15896.0,62,7
1446,2022-07-31 06:00:00,2022-07-31 07:00:00,0.0,9128.0,5550.0,488.0,221.0,799.0,10148.0,1020.0,6038.0,16186.0,63,6
1447,2022-07-31 07:00:00,2022-07-31 08:00:00,0.0,9322.0,5617.0,510.0,351.0,826.0,10499.0,1177.0,6127.0,16626.0,63,7
1448,2022-07-31 08:00:00,2022-07-31 09:00:00,0.0,9373.0,5625.0,523.0,445.0,908.0,10726.0,1353.0,6148.0,16874.0,64,8
1449,2022-07-31 09:00:00,2022-07-31 10:00:00,0.0,9336.0,5619.0,505.0,526.0,1043.0,10905.0,1569.0,6124.0,17029.0,64,9
1450,2022-07-31 10:00:00,2022-07-31 11:00:00,0.0,9135.0,5619.0,504.0,532.0,1133.0,10800.0,1665.0,6123.0,16923.0,64,10
1451,2022-07-31 11:00:00,2022-07-31 12:00:00,0.0,8925.0,5735.0,507.0,522.0,1224.0,10671.0,1746.0,6242.0,16913.0,63,10
1452,2022-07-31 12:00:00,2022-07-31 13:00:00,0.0,9062.0,5810.0,497.0,482.0,1232.0,10776.0,1714.0,6307.0,17083.0,63,10
1453,2022-07-31 13:00:00,2022-07-31 14:00:00,0.0,9255.0,5807.0,479.0,422.0,1245.0,10922.0,1667.0,6286.0,17208.0,63,10
1454,2022-07-31 14:00:00,2022-07-31 15:00:00,0.0,9421.0,5883.0,481.0,328.0,1262.0,11011.0,1590.0,6364.0,17375.0,63,9
1455,2022-07-31 15:00:00,2022-07-31 16:00:00,0.0,9493.0,5920.0,474.0,221.0,1253.0,10967.0,1474.0,6394.0,17361.0,63,8
1456,2022-07-31 16:00:00,2022-07-31 17:00:00,0.0,9552.0,5920.0,471.0,118.0,1220.0,10890.0,1338.0,6391.0,17281.0,63,8
1457,2022-07-31 17:00:00,2022-07-31 18:00:00,0.0,9513.0,5912.0,451.0,42.0,1291.0,10846.0,1333.0,6363.0,17209.0,63,8
1458,2022-07-31 18:00:00,2022-07-31 19:00:00,0.0,9323.0,5910.0,433.0,6.0,1415.0,10744.0,1421.0,6343.0,17087.0,63,8
1459,2022-07-31 19:00:00,2022-07-31 20:00:00,0.0,9161.0,5920.0,424.0,0.0,1747.0,10908.0,1747.0,6344.0,17252.0,63,10
1460,2022-07-31 20:00:00,2022-07-31 21:00:00,0.0,8718.0,5927.0,424.0,0.0,1962.0,10680.0,1962.0,6351.0,17031.0,63,12
1461,2022-07-31 21:00:00,2022-07-31 22:00:00,0.0,8251.0,5938.0,413.0,0.0,1983.0,10234.0,1983.0,6351.0,16585.0,62,12
1462,2022-07-31 22:00:00,2022-07-31 23:00:00,0.0,7374.0,6003.0,383.0,0.0,1894.0,9268.0,1894.0,6386.0,15654.0,59,12
1463,2022-07-31 23:00:00,2022-08-01 00:00:00,0.0,6994.0,6033.0,378.0,0.0,1682.0,8676.0,1682.0,6411.0,15087.0,58,11
1464,2022-08-01 00:00:00,2022-08-01 01:00:00,0.0,6970.0,6049.0,373.0,0.0,1590.0,8560.0,1590.0,6422.0,14982.0,57,11
1465,2022-08-01 01:00:00,2022-08-01 02:00:00,0.0,6988.0,6050.0,382.0,0.0,1507.0,8495.0,1507.0,6432.0,14927.0,57,10
1466,2022-08-01 02:00:00,2022-08-01 03:00:00,0.0,7009.0,6049.0,384.0,0.0,1333.0,8342.0,1333.0,6433.0,14775.0,56,9
1467,2022-08-01 03:00:00,2022-08-01 04:00:00,0.0,7373.0,6076.0,387.0,3.0,1270.0,8646.0,1273.0,6463.0,15109.0,57,8
1468,2022-08-01 04:00:00,2022-08-01 05:00:00,0.0,8314.0,6104.0,397.0,17.0,1106.0,9437.0,1123.0,6501.0,15938.0,59,7
1469,2022-08-01 05:00:00,2022-08-01 06:00:00,0.0,9091.0,6101.0,413.0,58.0,978.0,10127.0,1036.0,6514.0,16641.0,61,6
1470,2022-08-01 06:00:00,2022-08-01 07:00:00,0.0,9237.0,6102.0,431.0,121.0,949.0,10307.0,1070.0,6533.0,16840.0,61,6
1471,2022-08-01 07:00:00,2022-08-01 08:00:00,0.0,9310.0,6117.0,451.0,200.0,1079.0,10589.0,1279.0,6568.0,17157.0,62,7
1472,2022-08-01 08:00:00,2022-08-01 09:00:00,0.0,9339.0,6130.0,465.0,288.0,1137.0,10764.0,1425.0,6595.0,17359.0,62,8
1473,2022-08-01 09:00:00,2022-08-01 10:00:00,0.0,9235.0,6133.0,482.0,364.0,1352.0,10951.0,1716.0,6615.0,17566.0,62,10
1474,2022-08-01 10:00:00,2022-08-01 11:00:00,0.0,9170.0,6150.0,473.0,424.0,1614.0,11208.0,2038.0,6623.0,17831.0,63,11
1475,2022-08-01 11:00:00,2022-08-01 12:00:00,0.0,9111.0,6146.0,481.0,428.0,1910.0,11449.0,2338.0,6627.0,18076.0,63,13
1476,2022-08-01 12:00:00,2022-08-01 13:00:00,0.0,9016.0,6148.0,468.0,439.0,2080.0,11535.0,2519.0,6616.0,18151.0,64,14
1477,2022-08-01 13:00:00,2022-08-01 14:00:00,0.0,9109.0,6164.0,473.0,420.0,2235.0,11764.0,2655.0,6637.0,18401.0,64,14
1478,2022-08-01 14:00:00,2022-08-01 15:00:00,0.0,9125.0,6163.0,452.0,354.0,2313.0,11792.0,2667.0,6615.0,18407.0,64,14
1479,2022-08-01 15:00:00,2022-08-01 16:00:00,0.0,9144.0,6162.0,436.0,253.0,2361.0,11758.0,2614.0,6598.0,18356.0,64,14
1480,2022-08-01 16:00:00,2022-08-01 17:00:00,0.0,8925.0,6166.0,402.0,147.0,2332.0,11404.0,2479.0,6568.0,17972.0,63,14
1481,2022-08-01 17:00:00,2022-08-01 18:00:00,0.0,8840.0,6166.0,387.0,52.0,2318.0,11210.0,2370.0,6553.0,17763.0,63,13
1482,2022-08-01 18:00:00,2022-08-01 19:00:00,0.0,8549.0,6177.0,384.0,8.0,2561.0,11118.0,2569.0,6561.0,17679.0,63,15
1483,2022-08-01 19:00:00,2022-08-01 20:00:00,0.0,7958.0,6193.0,352.0,0.0,3013.0,10971.0,3013.0,6545.0,17516.0,63,17
1484,2022-08-01 20:00:00,2022-08-01 21:00:00,0.0,7535.0,6206.0,345.0,0.0,3197.0,10732.0,3197.0,6551.0,17283.0,62,18
1485,2022-08-01 21:00:00,2022-08-01 22:00:00,0.0,6914.0,6215.0,342.0,0.0,3379.0,10293.0,3379.0,6557.0,16850.0,61,20
1486,2022-08-01 22:00:00,2022-08-01 23:00:00,0.0,6243.0,6217.0,306.0,0.0,3490.0,9733.0,3490.0,6523.0,16256.0,60,21
1487,2022-08-01 23:00:00,2022-08-02 00:00:00,0.0,5980.0,6220.0,306.0,0.0,3447.0,9427.0,3447.0,6526.0,15953.0,59,22
1488,2022-08-02 00:00:00,2022-08-02 01:00:00,0.0,5911.0,6223.0,305.0,0.0,3483.0,9394.0,3483.0,6528.0,15922.0,59,22
1489,2022-08-02 01:00:00,2022-08-02 02:00:00,0.0,5795.0,6225.0,314.0,0.0,3509.0,9304.0,3509.0,6539.0,15843.0,59,22
1490,2022-08-02 02:00:00,2022-08-02 03:00:00,0.0,5843.0,6227.0,313.0,0.0,3462.0,9305.0,3462.0,6540.0,15845.0,59,22
1491,2022-08-02 03:00:00,2022-08-02 04:00:00,0.0,6147.0,6225.0,317.0,6.0,3398.0,9551.0,3404.0,6542.0,16093.0,59,21
1492,2022-08-02 04:00:00,2022-08-02 05:00:00,0.0,6735.0,6220.0,332.0,32.0,2993.0,9760.0,3025.0,6552.0,16312.0,60,19
1493,2022-08-02 05:00:00,2022-08-02 06:00:00,0.0,8128.0,6217.0,347.0,117.0,2237.0,10482.0,2354.0,6564.0,17046.0,61,14
1494,2022-08-02 06:00:00,2022-08-02 07:00:00,0.0,8907.0,6214.0,388.0,220.0,1767.0,10894.0,1987.0,6602.0,17496.0,62,11
1495,2022-08-02 07:00:00,2022-08-02 08:00:00,0.0,9136.0,6210.0,409.0,353.0,1403.0,10892.0,1756.0,6619.0,17511.0,62,10
1496,2022-08-02 08:00:00,2022-08-02 09:00:00,0.0,9271.0,6207.0,433.0,460.0,1206.0,10937.0,1666.0,6640.0,17577.0,62,9
1497,2022-08-02 09:00:00,2022-08-02 10:00:00,0.0,9456.0,6208.0,415.0,523.0,1180.0,11159.0,1703.0,6623.0,17782.0,63,10
1498,2022-08-02 10:00:00,2022-08-02 11:00:00,0.0,9421.0,6209.0,406.0,548.0,1235.0,11204.0,1783.0,6615.0,17819.0,63,10
1499,2022-08-02 11:00:00,2022-08-02 12:00:00,0.0,9346.0,6215.0,404.0,529.0,1374.0,11249.0,1903.0,6619.0,17868.0,63,11
1500,2022-08-02 12:00:00,2022-08-02 13:00:00,0.0,9255.0,6222.0,383.0,491.0,1566.0,11312.0,2057.0,6605.0,17917.0,63,11
1501,2022-08-02 13:00:00,2022-08-02 14:00:00,0.0,9187.0,6224.0,345.0,412.0,1859.0,11458.0,2271.0,6569.0,18027.0,64,13
1502,2022-08-02 14:00:00,2022-08-02 15:00:00,0.0,9128.0,6221.0,331.0,302.0,2067.0,11497.0,2369.0,6552.0,18049.0,64,13
1503,2022-08-02 15:00:00,2022-08-02 16:00:00,0.0,9143.0,6216.0,312.0,187.0,2197.0,11527.0,2384.0,6528.0,18055.0,64,13
1504,2022-08-02 16:00:00,2022-08-02 17:00:00,0.0,9172.0,6195.0,315.0,86.0,2342.0,11600.0,2428.0,6510.0,18110.0,64,13
1505,2022-08-02 17:00:00,2022-08-02 18:00:00,0.0,9098.0,6178.0,301.0,19.0,2536.0,11653.0,2555.0,6479.0,18132.0,64,14
1506,2022-08-02 18:00:00,2022-08-02 19:00:00,0.0,8659.0,6175.0,294.0,4.0,2957.0,11620.0,2961.0,6469.0,18089.0,64,16
1507,2022-08-02 19:00:00,2022-08-02 20:00:00,0.0,8028.0,6175.0,296.0,0.0,3623.0,11651.0,3623.0,6471.0,18122.0,64,20
1508,2022-08-02 20:00:00,2022-08-02 21:00:00,0.0,7297.0,6092.0,296.0,0.0,4266.0,11563.0,4266.0,6388.0,17951.0,64,24
1509,2022-08-02 21:00:00,2022-08-02 22:00:00,0.0,6444.0,5874.0,311.0,0.0,4756.0,11200.0,4756.0,6185.0,17385.0,64,27
1510,2022-08-02 22:00:00,2022-08-02 23:00:00,0.0,5187.0,5686.0,307.0,0.0,4930.0,10117.0,4930.0,5993.0,16110.0,63,31
1511,2022-08-02 23:00:00,2022-08-03 00:00:00,0.0,4736.0,5708.0,319.0,0.0,5031.0,9767.0,5031.0,6027.0,15794.0,62,32
1512,2022-08-03 00:00:00,2022-08-03 01:00:00,0.0,4710.0,5730.0,313.0,0.0,4838.0,9548.0,4838.0,6043.0,15591.0,61,31
1513,2022-08-03 01:00:00,2022-08-03 02:00:00,0.0,4726.0,5748.0,311.0,0.0,4562.0,9288.0,4562.0,6059.0,15347.0,61,30
1514,2022-08-03 02:00:00,2022-08-03 03:00:00,0.0,4872.0,5753.0,320.0,0.0,4353.0,9225.0,4353.0,6073.0,15298.0,60,28
1515,2022-08-03 03:00:00,2022-08-03 04:00:00,0.0,5802.0,5759.0,319.0,1.0,4030.0,9833.0,4031.0,6078.0,15911.0,62,25
1516,2022-08-03 04:00:00,2022-08-03 05:00:00,0.0,6877.0,5759.0,364.0,19.0,3598.0,10494.0,3617.0,6123.0,16617.0,63,22
1517,2022-08-03 05:00:00,2022-08-03 06:00:00,0.0,8018.0,5754.0,380.0,63.0,3386.0,11467.0,3449.0,6134.0,17601.0,65,20
1518,2022-08-03 06:00:00,2022-08-03 07:00:00,0.0,8354.0,5753.0,391.0,144.0,3149.0,11647.0,3293.0,6144.0,17791.0,65,19
1519,2022-08-03 07:00:00,2022-08-03 08:00:00,0.0,8445.0,5752.0,409.0,244.0,3275.0,11964.0,3519.0,6161.0,18125.0,66,19
1520,2022-08-03 08:00:00,2022-08-03 09:00:00,0.0,8267.0,5754.0,421.0,345.0,3684.0,12296.0,4029.0,6175.0,18471.0,67,22
1521,2022-08-03 09:00:00,2022-08-03 10:00:00,0.0,7978.0,5754.0,428.0,400.0,4041.0,12419.0,4441.0,6182.0,18601.0,67,24
1522,2022-08-03 10:00:00,2022-08-03 11:00:00,0.0,7479.0,5762.0,457.0,427.0,4548.0,12454.0,4975.0,6219.0,18673.0,67,27
1523,2022-08-03 11:00:00,2022-08-03 12:00:00,0.0,6841.0,5773.0,442.0,436.0,5010.0,12287.0,5446.0,6215.0,18502.0,66,29
1524,2022-08-03 12:00:00,2022-08-03 13:00:00,0.0,6481.0,5774.0,410.0,410.0,5346.0,12237.0,5756.0,6184.0,18421.0,66,31
1525,2022-08-03 13:00:00,2022-08-03 14:00:00,0.0,6400.0,5766.0,404.0,363.0,5564.0,12327.0,5927.0,6170.0,18497.0,67,32
1526,2022-08-03 14:00:00,2022-08-03 15:00:00,0.0,6478.0,5772.0,390.0,282.0,5597.0,12357.0,5879.0,6162.0,18519.0,67,32
1527,2022-08-03 15:00:00,2022-08-03 16:00:00,0.0,6474.0,5788.0,352.0,194.0,5488.0,12156.0,5682.0,6140.0,18296.0,66,31
1528,2022-08-03 16:00:00,2022-08-03 17:00:00,0.0,6555.0,5795.0,330.0,106.0,5262.0,11923.0,5368.0,6125.0,18048.0,66,30
1529,2022-08-03 17:00:00,2022-08-03 18:00:00,0.0,6669.0,5796.0,320.0,37.0,5109.0,11815.0,5146.0,6116.0,17931.0,66,29
1530,2022-08-03 18:00:00,2022-08-03 19:00:00,0.0,6363.0,5797.0,289.0,5.0,4848.0,11216.0,4853.0,6086.0,17302.0,65,28
1531,2022-08-03 19:00:00,2022-08-03 20:00:00,0.0,6099.0,5796.0,289.0,0.0,4795.0,10894.0,4795.0,6085.0,16979.0,64,28
1532,2022-08-03 20:00:00,2022-08-03 21:00:00,0.0,5706.0,5796.0,285.0,0.0,4637.0,10343.0,4637.0,6081.0,16424.0,63,28
1533,2022-08-03 21:00:00,2022-08-03 22:00:00,0.0,4946.0,5799.0,278.0,0.0,4652.0,9598.0,4652.0,6077.0,15675.0,61,30
1534,2022-08-03 22:00:00,2022-08-03 23:00:00,0.0,4731.0,6115.0,265.0,0.0,4487.0,9218.0,4487.0,6380.0,15598.0,59,29
1535,2022-08-03 23:00:00,2022-08-04 00:00:00,0.0,4533.0,6166.0,262.0,0.0,4123.0,8656.0,4123.0,6428.0,15084.0,57,27
1536,2022-08-04 00:00:00,2022-08-04 01:00:00,0.0,4448.0,6192.0,255.0,0.0,3839.0,8287.0,3839.0,6447.0,14734.0,56,26
1537,2022-08-04 01:00:00,2022-08-04 02:00:00,0.0,4654.0,6192.0,268.0,0.0,3472.0,8126.0,3472.0,6460.0,14586.0,56,24
1538,2022-08-04 02:00:00,2022-08-04 03:00:00,0.0,4991.0,6213.0,288.0,0.0,3216.0,8207.0,3216.0,6501.0,14708.0,56,22
1539,2022-08-04 03:00:00,2022-08-04 04:00:00,0.0,6124.0,6213.0,292.0,4.0,2884.0,9012.0,2888.0,6505.0,15517.0,58,19
1540,2022-08-04 04:00:00,2022-08-04 05:00:00,0.0,6792.0,6206.0,308.0,27.0,2560.0,9379.0,2587.0,6514.0,15893.0,59,16
1541,2022-08-04 05:00:00,2022-08-04 06:00:00,0.0,7964.0,6193.0,327.0,109.0,2205.0,10278.0,2314.0,6520.0,16798.0,61,14
1542,2022-08-04 06:00:00,2022-08-04 07:00:00,0.0,8318.0,6198.0,359.0,224.0,1822.0,10364.0,2046.0,6557.0,16921.0,61,12
1543,2022-08-04 07:00:00,2022-08-04 08:00:00,0.0,8467.0,6215.0,389.0,358.0,1668.0,10493.0,2026.0,6604.0,17097.0,61,12
